Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Erick Fedde",,1,2,0,5.43597,4,4,0,0,20,91,22,13,12,3,8,0,1,15,6.40879,3.63274,1.76417,1.37784,0.160539,0.0909997,0.06953959912061691,0.275788,1.5026,0.303199,0.65676,,,5.03081,0.0657525,-0.04586,999,5.90487,0.555489,0.828852,"17425"
"Jordan Weems","WSN",1,2,0,4.55454,30,0,0,2,32,135,30,17,16,5,12,1,1,32,9.05216,3.51836,2.57284,1.32935,0.235442,0.0915106,0.14393124729394913,0.24456,1.32975,0.294608,0.694312,,,4.32039,0.064963,-0.0306398,999,1.70991,-0.408783,0.766475,"13190"
"Sean Burke","CHW",1,1,1,4.58025,10,2,0,0,20,86,19,11,10,3,8,0,1,19,8.66864,3.80343,2.27917,1.28674,0.223017,0.0978502,0.125166617333889,0.248203,1.38003,0.296028,0.700805,,,4.42906,0.0644381,0.0240125,999,0.334777,0.877799,0.903032,"sa3017461"
"Gavin Hollowell","COL",1,2,0,4.93558,26,0,0,1,26,113,26,16,14,4,9,0,1,26,8.82766,3.23674,2.72734,1.26064,0.228697,0.0838535,0.14484313130378723,0.252347,1.33844,0.304123,0.649857,,,4.20186,0.0636846,-0.0536012,999,2.38663,1.24626,0.801302,"25427"
"Matt Gage","HOU",1,1,0,3.84183,19,0,0,1,19,82,18,9,8,2,8,1,1,19,8.78855,3.54399,2.47985,0.933042,0.229894,0.0927049,0.13718917220830917,0.238075,1.29993,0.294383,0.723889,,,3.83159,0.0632046,0.043697,999,1.2168,2.25824,1.05445,"17381"
"Ryan Rolison","COL",1,2,1,5.68224,6,3,0,0,19,87,22,13,12,3,7,0,1,16,7.16236,3.37147,2.1244,1.56138,0.178552,0.0840482,0.09450415521860123,0.283978,1.52476,0.317013,0.654118,,,4.99683,0.0629727,0.00569299,999,2.58528,-1.81209,0.83775,"sa3008244"
"Shelby Miller","LAD",2,3,1,4.54006,46,1,0,7,50,216,47,28,25,7,21,1,2,54,9.67136,3.83733,2.52034,1.19658,0.250154,0.0992541,0.15090001374483109,0.241787,1.35115,0.302544,0.689119,,,4.1045,0.0623539,-0.221259,732,3.12478,-2.15373,0.42485,"10197"
"Jake Irvin","WSN",1,1,1,4.97611,3,3,0,0,15,67,16,9,8,3,5,0,1,12,6.85218,2.93162,2.33734,1.49064,0.174738,0.0747595,0.09997865557670593,0.269801,1.39726,0.297547,0.683277,,,4.89963,0.0594071,0.035598,999,1.05397,1.24354,1.00003,"sa3008223"
"Pedro Avila","SDP",1,1,0,4.06547,9,1,0,0,11,48,10,5,5,1,5,0,1,11,8.89037,3.84713,2.31091,0.933561,0.229559,0.0993371,0.13022176921367645,0.2367,1.32675,0.29381,0.707346,,,3.99675,0.0588037,0.103939,999,0.781096,-2.17559,1.11834,"18864"
"Colby White","TBR",1,0,0,3.82764,12,0,1,1,12,51,10,6,5,1,5,0,1,13,9.84364,3.57184,2.7559,1.05726,0.259845,0.0942868,0.1655585691332817,0.227987,1.25329,0.290327,0.726481,,,3.81042,0.0580729,0.00989137,999,0.610933,-0.727428,1.14659,"sa3011200"
"Beau Brieske","DET",2,4,3,4.47321,23,7,0,1,51,217,51,28,25,8,16,1,2,38,6.69221,2.73797,2.44422,1.37623,0.175875,0.0719554,0.1039193868637085,0.253912,1.29116,0.278896,0.697179,,,4.63601,0.0575973,0.0425781,745.969970703125,1.51052,-0.540844,0.582385,"26079"
"Sean Poppen",,1,2,0,4.4434,30,0,0,5,30,133,32,16,15,3,11,1,2,26,7.72128,3.31784,2.3272,0.914189,0.196226,0.0843186,0.1119077280163765,0.264496,1.41153,0.315515,0.689254,,,4.00474,0.0567973,-0.0797168,999,2.11828,1.34791,0.788413,"19583"
"Nick Vespi","BAL",3,2,0,3.99777,37,0,0,3,38,159,35,18,17,5,12,1,2,38,9.12745,2.89512,3.1527,1.18448,0.241245,0.07652,0.16472478210926056,0.244022,1.25777,0.299027,0.721877,,,3.89837,0.056088,0.093793,999,1.30551,0.421645,0.730717,"21093"
"Francisco Perez",,0,0,0,4.11772,9,0,0,1,11,49,9,6,5,1,7,0,0,12,9.66963,5.15904,1.87431,0.870564,0.25177,0.134327,0.11744292080402374,0.214981,1.36741,0.276432,0.706256,,,3.94079,0.055776,-0.0264488,999,3.13534,0.542531,1.13251,"21018"
"Tyson Miller","MIL",0,0,0,4.61448,6,0,0,1,9,38,9,5,4,1,4,0,0,8,8.89754,4.23106,2.10291,0.731851,0.225485,0.107225,0.11825969815254211,0.256554,1.47087,0.324795,0.673212,,,3.64325,0.0550538,-0.0360688,999,1.4,0.0151901,1.12363,"19976"
"Jeremiah Estrada","CHC",1,1,0,4.12271,31,0,0,4,32,134,28,16,14,4,13,0,1,36,10.14,3.79847,2.6695,1.20871,0.266477,0.0998228,0.1666538491845131,0.230812,1.29226,0.293279,0.719362,,,3.97842,0.0547989,0.0263794,549.97998046875,2.63047,-1.17545,0.846303,"22210"
"Will Smith","TEX",2,3,0,4.07983,53,0,4,7,52,217,46,25,23,8,20,1,2,56,9.81191,3.42455,2.86517,1.37647,0.259353,0.0905193,0.1688336580991745,0.235413,1.27172,0.290361,0.73656,,,4.17368,0.0539736,0.14774,711.2999877929688,1.85605,0.587072,0.666087,"8048"
"Cody Bolton","PIT",1,1,0,4.6216,12,2,0,1,17,75,17,10,9,2,7,0,1,16,8.22337,3.71596,2.21299,1.23116,0.209653,0.0947376,0.11491529643535614,0.255423,1.40771,0.301665,0.698528,,,4.45344,0.0536018,-0.0394845,999,1.56972,1.36943,0.964889,"sa3004975"
"Huascar Brazoban","MIA",2,1,0,3.81907,43,0,0,7,44,189,38,20,19,5,21,1,2,49,9.9445,4.17686,2.38086,1.05172,0.258,0.108365,0.14963579922914505,0.230456,1.33256,0.295135,0.745381,,,3.96447,0.0527691,0.222385,999,1.97872,-0.219888,0.704727,"6107"
"J.P. Feyereisen","LAD",1,1,0,3.75741,20,0,0,4,21,87,17,9,9,3,8,0,1,20,8.75387,3.6915,2.37136,1.17981,0.232453,0.0980251,0.13442789763212204,0.224197,1.24823,0.26837,0.746157,,,4.21,0.0526967,0.175302,750.6400146484375,3.00247,0.923431,1.03615,"16610"
"Chris Clarke","SEA",1,1,0,3.94581,18,0,0,1,20,83,20,9,9,2,5,0,1,15,7.01712,2.06766,3.39375,1.03214,0.185322,0.0546067,0.13071489334106445,0.263349,1.26648,0.303071,0.714273,,,3.85525,0.0523628,0.0547247,999,0.924014,0.775477,1.06983,"sa3011411"
"Hogan Harris","OAK",1,1,0,3.94933,20,1,0,1,26,111,22,12,11,3,13,0,1,28,9.7353,4.51339,2.15698,0.994696,0.251521,0.116608,0.134913370013237,0.225974,1.34813,0.288175,0.72998,,,4.04779,0.0520447,0.0860565,999,0.743906,-1.65067,0.907831,"sa3009982"
"Matt Krook","NYY",1,1,0,3.9911,8,1,0,1,13,58,12,6,6,1,7,0,1,13,8.47008,4.4331,1.91065,0.935751,0.215491,0.112784,0.10270640254020691,0.239733,1.40701,0.292658,0.733279,,,4.2405,0.0520052,0.117433,999,1.20318,1.59853,1.07626,"sa737535"
"Connor Phillips","CIN",1,1,1,5.37866,3,3,0,0,15,69,16,10,9,2,8,0,1,14,8.29529,4.80135,1.7277,1.45059,0.205176,0.118757,0.08641929179430008,0.257819,1.54089,0.299599,0.677664,,,5.1188,0.0513717,-0.00867324,999,1.7945,0.961317,0.905162,"sa3014433"
"Trevor Rosenthal",,1,1,0,4.07328,18,0,0,2,18,79,14,9,8,2,11,0,1,22,10.8628,5.27868,2.05786,0.921568,0.277405,0.134802,0.14260254800319672,0.216267,1.38676,0.291879,0.719651,,,3.98178,0.05109,0.0148371,734.4000244140625,2.02303,-0.194112,0.998882,"10745"
"Casey Sadler",,1,1,0,3.52869,34,0,0,6,35,144,30,15,14,4,11,1,2,31,8.04846,2.88709,2.78774,1.04798,0.215569,0.0773273,0.1382414847612381,0.232144,1.19754,0.274873,0.745628,,,3.95269,0.0506609,0.179721,999,1.15176,1.73258,1.02474,"11209"
"Jay Jackson",,0,0,0,4.11314,13,0,0,1,12,50,11,6,5,2,4,0,1,12,9.34205,3.00122,3.11276,1.35769,0.249515,0.0801589,0.1693561151623726,0.23373,1.21804,0.282664,0.716381,,,4.12411,0.0502496,-0.00654242,999,1.91897,2.34817,1.16203,"7432"
"Zach Thompson","TOR",2,2,1,4.40667,23,2,0,1,34,147,35,18,17,5,11,1,2,28,7.28393,3.01861,2.41301,1.28586,0.187722,0.0777958,0.1099260225892067,0.262343,1.36677,0.298235,0.715291,,,4.49095,0.0502365,-0.0147221,750.1300048828125,1.45416,-0.271682,0.738286,"16094"
"Bennett Sousa","CIN",1,1,0,4.58125,22,0,0,4,21,93,21,12,11,3,9,1,1,21,8.66834,3.94616,2.19665,1.17133,0.221146,0.100674,0.12047193944454193,0.25407,1.42622,0.306897,0.701706,,,4.28055,0.0485537,-0.0414999,999,1.89904,-1.44018,0.866592,"21345"
"Michael Grove","LAD",2,2,1,4.71689,15,7,0,1,41,174,40,23,21,7,15,1,1,37,8.13458,3.2942,2.46937,1.54548,0.210749,0.0853453,0.12540345638990402,0.254076,1.35382,0.290188,0.704274,,,4.73987,0.048496,0.110436,737.1599731445312,2.05757,1.10802,0.603059,"23221"
"Jose Butto","NYM",0,0,0,4.02606,8,0,0,0,9,38,8,4,4,1,3,0,0,9,8.8114,2.76124,3.19111,1.21264,0.233778,0.0732593,0.16051875054836273,0.243716,1.24134,0.293963,0.717296,,,3.96609,0.048226,0.0600219,999,1.49949,-1.54247,1.17902,"23313"
"Taylor Dollard","SEA",0,0,0,4.69829,1,1,0,0,5,22,5,3,3,1,1,0,0,4,7.0663,2.02366,3.49183,1.2798,0.188452,0.0539694,0.1344827190041542,0.259808,1.24275,0.292823,0.647068,,,4.13588,0.0464905,-0.0152339,999,1.52876,0.437888,1.21745,"sa3014982"
"Stephen Nogosek","NYM",2,1,0,4.04107,31,0,0,2,36,152,33,18,16,5,14,1,2,37,9.29275,3.45521,2.68949,1.27989,0.243343,0.0904792,0.1528637781739235,0.239278,1.29608,0.291936,0.73659,,,4.18888,0.0458568,0.0296875,999,1.37096,0.522963,0.789973,"19545"
"Cole Sands","MIN",1,2,0,4.35907,21,0,0,1,25,110,26,13,12,3,9,0,1,24,8.41987,3.30172,2.55015,1.11253,0.216153,0.0847611,0.13139227032661438,0.258278,1.37668,0.310877,0.706387,,,4.10327,0.0453217,-0.0771336,999,2.25471,-1.68137,0.873077,"21461"
"Brett Anderson",,0,1,0,4.59854,2,2,0,0,7,32,8,4,4,1,2,0,0,4,4.93951,2.88313,1.71325,1.08315,0.126725,0.0739679,0.05275721102952957,0.274174,1.4158,0.293151,0.689821,,,4.58568,0.0453179,0.0312992,999,1.32772,-0.656075,1.18245,"8223"
"Andrew Vasquez","PHI",0,0,0,4.13886,11,0,0,1,11,45,9,5,5,1,5,0,1,12,9.87075,3.92476,2.515,0.961934,0.255734,0.101684,0.15405064076185226,0.229313,1.29896,0.295398,0.695275,,,3.88565,0.0452714,0.0759807,999,1.56198,2.10997,1.1492,"19482"
"Josh Winder","MIN",2,3,2,4.56847,30,4,0,1,49,208,50,27,25,8,14,1,2,39,7.17631,2.63818,2.72017,1.42785,0.187352,0.0688752,0.11847721040248871,0.261004,1.31737,0.291619,0.699033,,,4.57535,0.045005,-0.0987308,744.0599975585938,1.59541,0.939071,0.553689,"24606"
"Jhony Brito","NYY",1,1,0,3.95387,13,0,0,1,14,60,14,7,6,2,4,0,1,11,7.22385,2.30726,3.13092,1.04549,0.191696,0.0612268,0.1304694078862667,0.251805,1.23236,0.29076,0.705637,,,3.95058,0.0448312,0.0115424,999,1.50097,0.660077,1.12397,"sa916962"
"Matt Foster","CHW",2,2,0,4.3893,44,0,0,4,44,188,43,24,22,7,15,1,2,43,8.76636,3.04115,2.88258,1.4163,0.229747,0.0797018,0.15004505962133408,0.249394,1.30145,0.295072,0.713454,,,4.33834,0.0446753,-0.172424,750.2899780273438,1.40159,1.76236,0.585448,"19647"
"Steve Cishek",,1,1,0,4.15178,23,0,0,3,22,93,19,11,10,2,10,0,2,21,8.92424,4.16636,2.14198,0.960975,0.229709,0.107241,0.12246710807085037,0.229495,1.32669,0.284006,0.701041,,,4.17613,0.0443887,0.0493694,999,1.55448,0.714142,1.00803,"6483"
"Emilio Pagán","MIN",3,4,0,4.16851,61,0,2,13,62,259,55,31,29,10,21,1,2,73,10.4997,3.00623,3.49264,1.51209,0.281269,0.0805318,0.2007370963692665,0.233391,1.21692,0.291998,0.726772,,,4.05786,0.0423385,-0.0586705,743.510009765625,2.22997,-0.865754,0.484158,"14771"
"Griff McGarry","PHI",1,1,1,4.41013,11,2,0,1,17,75,15,9,8,2,10,0,1,18,9.56559,5.05427,1.89258,1.2378,0.242796,0.128289,0.11450757086277008,0.230824,1.43186,0.285123,0.725591,,,4.59638,0.0418554,0.0760275,999,0.789751,0.0763571,0.968281,"sa3017130"
"Yerry Rodriguez","TEX",1,0,0,4.1479,18,0,0,1,18,77,17,9,8,2,8,0,1,18,9.29821,3.95766,2.34942,0.978923,0.239289,0.10185,0.13743913918733597,0.241931,1.36525,0.304345,0.712543,,,3.93615,0.0411653,-0.00322624,999,1.49996,-0.104339,1.01926,"21955"
"Brett Martin","TEX",1,1,0,3.53154,20,0,0,3,19,82,19,8,8,2,6,0,1,16,7.53978,2.86593,2.63084,1.02778,0.197178,0.0749487,0.1222289428114891,0.256391,1.31834,0.300447,0.769835,,,3.96797,0.040845,0.15648,999,1.52551,1.85235,1.10029,"17369"
"Trent Thornton","TOR",1,1,0,4.28468,19,0,0,1,21,91,21,11,10,3,8,0,1,19,8.16105,3.32405,2.45515,1.24225,0.210117,0.0855822,0.12453510612249374,0.257321,1.37412,0.303065,0.725431,,,4.32569,0.0393528,-0.0645868,999,1.89909,0.0154189,0.944808,"17948"
"Slade Cecconi","ARI",1,1,1,4.85058,3,2,0,0,15,65,16,9,8,2,4,0,1,11,6.53172,2.70251,2.41691,1.38359,0.168083,0.0695446,0.09853869676589966,0.267634,1.36005,0.29414,0.676286,,,4.7335,0.0390357,0.0245046,999,1.35524,1.4168,1.02319,"sa3014739"
"Tyler Chatwood",,1,1,0,4.451,12,1,0,3,13,59,13,7,7,1,8,0,1,13,8.66696,5.12573,1.69087,0.845732,0.215061,0.127189,0.08787181973457336,0.24599,1.51563,0.305519,0.706661,,,4.30306,0.0389178,0.0114707,999,1.5207,-0.580793,1.01736,"4338"
"JoJo Romero","STL",1,1,0,3.86595,21,0,0,2,21,90,20,10,9,2,9,0,1,20,8.67618,3.65609,2.37308,0.99724,0.2251,0.0948557,0.13024437427520752,0.243813,1.34126,0.298611,0.73715,,,3.96764,0.0385974,0.0697676,999,1.28157,-1.74084,1.00993,"19574"
"Seth Elledge","ATL",1,1,0,4.28122,23,0,0,1,23,99,21,12,11,3,10,1,1,24,9.47712,4.01015,2.36328,1.08627,0.24318,0.102899,0.1402805894613266,0.244172,1.38242,0.306463,0.713148,,,4.05546,0.0369089,0.0119928,999,1.27211,0.705832,0.898901,"19766"
"Silvino Bracho","CIN",1,1,0,4.49705,18,0,0,1,18,78,19,10,9,3,5,1,1,19,9.10984,2.68304,3.39534,1.63922,0.237768,0.0700278,0.16774003952741623,0.257647,1.30461,0.30395,0.72549,,,4.50764,0.0364329,-0.0079067,999,1.83129,0.338654,0.988625,"15051"
"Jose Alvarez",,1,1,0,3.39771,14,0,0,2,13,54,12,5,5,1,4,0,1,10,6.95799,3.05821,2.27518,0.749696,0.182065,0.0800222,0.10204286128282547,0.242896,1.27018,0.284832,0.74537,,,3.89697,0.0345959,0.169157,999,0.656924,-0.47648,1.15316,"5358"
"Jimmy Cordero","NYY",0,0,0,3.79202,16,0,0,1,16,70,15,8,7,2,6,0,1,16,8.61451,3.37721,2.55078,1.04765,0.224589,0.0880472,0.13654183596372604,0.240298,1.29253,0.291896,0.738832,,,4.04511,0.0336048,0.0131885,999,2.24018,1.38647,1.12161,"15690"
"Jonathan Hernández","TEX",4,3,0,3.83477,52,0,8,10,54,236,50,25,23,5,26,1,3,53,8.71705,4.35184,2.00307,0.908967,0.222701,0.11118,0.111521415412426,0.240487,1.40177,0.297321,0.744726,,,4.081,0.0328561,0.202821,571.6300048828125,1.12045,-1.04578,0.807363,"17464"
"Isaiah Campbell","SEA",1,1,0,3.83195,14,0,0,1,14,60,13,7,6,2,5,0,1,14,8.73382,3.16294,2.7613,1.06699,0.231234,0.0837411,0.147492915391922,0.238467,1.25955,0.29037,0.728577,,,3.87862,0.03272,-0.0395771,999,0.672454,-0.309406,1.11448,"sa3014432"
"Chad Smith","OAK",1,2,0,4.12477,33,0,0,3,34,147,30,17,16,3,16,1,2,35,9.28977,4.16779,2.22894,0.885461,0.239933,0.107644,0.13228864967823029,0.234861,1.35325,0.297707,0.70348,,,3.86262,0.0321092,-0.104222,999,4.51563,-3.08235,0.795003,"20190"
"Jake Bird","COL",2,3,0,4.7021,41,0,0,5,44,195,44,25,23,5,19,1,3,40,8.13869,3.90505,2.08415,1.08876,0.205914,0.0988001,0.10711384564638138,0.255767,1.43052,0.304962,0.684002,,,4.36151,0.0308432,0.0965898,999,3.96908,1.7783,0.467916,"21267"
"J.P. France","HOU",1,1,0,4.34095,22,1,0,1,29,125,27,15,14,4,13,1,1,31,9.5834,4.11305,2.33,1.23573,0.246989,0.106004,0.1409849226474762,0.241307,1.37937,0.299614,0.7203,,,4.2343,0.0306326,-0.012048,999,1.86836,-0.211807,0.788396,"sa3008310"
"Brooks Wilson","ATL",0,0,0,4.35485,7,0,0,1,7,31,7,4,4,1,3,0,0,8,9.40846,3.40846,2.76032,1.13038,0.249511,0.0903918,0.15911882370710373,0.235707,1.27307,0.293042,0.680916,,,3.84059,0.0289401,-0.0315142,999,2.23886,1.88272,1.2,"sa3006966"
"Drew Rom","BAL",0,0,0,4.02535,6,0,0,0,7,30,7,3,3,1,2,0,0,6,8.21115,3.09591,2.65225,0.944944,0.209928,0.0791509,0.13077741861343384,0.268664,1.40934,0.325764,0.731324,,,3.79462,0.0272972,0.0511032,999,0.933836,0.31386,1.18181,"sa3007848"
"Zack Weiss","LAA",2,2,0,4.44838,35,0,0,2,36,155,33,19,18,5,16,1,2,38,9.6459,4.11077,2.3465,1.30814,0.246912,0.105226,0.14168617129325867,0.24401,1.39278,0.301912,0.719367,,,4.37239,0.0271498,-0.0775429,748.4099731445312,1.17584,0.986133,0.653081,"15444"
"José Cisnero","DET",3,3,0,3.81857,57,0,2,14,55,239,49,25,23,5,27,1,3,52,8.58895,4.5027,1.90751,0.77414,0.219129,0.114877,0.10425195842981339,0.237293,1.40255,0.295532,0.734223,,,3.98055,0.0270897,0.221541,728.7899780273438,2.01868,0.833809,0.646682,"6399"
"Blair Calvo","COL",2,1,0,5.09963,21,0,0,1,22,97,24,13,12,3,8,0,1,18,7.53997,3.26296,2.31078,1.18764,0.18919,0.0818728,0.10731703788042068,0.276438,1.4705,0.321238,0.66467,,,4.41317,0.0270543,0.00313405,999,2.68959,1.67328,0.783996,"sa3010116"
"Austin Adams",,1,1,0,3.97167,21,0,0,1,20,86,14,10,9,2,12,0,2,25,11.4089,5.27754,2.16179,0.855418,0.292226,0.135178,0.15704797208309174,0.2005,1.31366,0.279181,0.706415,,,3.94475,0.0264916,0.047933,750.260009765625,1.9509,0.751838,0.978739,"13801"
"Karl Kauffmann","COL",0,1,0,5.86974,2,1,0,0,7,34,9,5,5,1,4,0,0,5,6.14852,4.43453,1.38651,1.17582,0.148125,0.106833,0.04129189997911453,0.294061,1.70073,0.327047,0.653451,,,4.95688,0.0262622,-0.0155949,999,1.13855,0.809418,1.10031,"sa3014526"
"Kolby Allard","ATL",2,2,1,4.74765,20,2,0,1,33,139,32,19,17,6,11,1,1,31,8.53364,3.00216,2.8425,1.5289,0.223779,0.078726,0.14505287259817123,0.251118,1.30601,0.291376,0.68586,,,4.51858,0.0255324,-0.0441878,750.3699951171875,3.70087,-1.62683,0.742199,"18694"
"Austin Davis","HOU",1,1,0,4.43991,21,0,0,2,21,91,19,11,10,3,10,1,1,23,9.76295,4.46998,2.18411,1.10146,0.248945,0.11398,0.13496532291173935,0.23846,1.40474,0.302081,0.704165,,,4.18208,0.024573,-0.0638778,999,3.55577,-0.495003,0.90211,"17117"
"Jacob Webb","LAA",0,1,0,4.4554,9,0,0,1,9,38,9,5,4,1,3,0,0,8,8.23972,3.01343,2.73434,1.13396,0.215715,0.0788911,0.13682377338409424,0.255866,1.33197,0.305065,0.686999,,,3.96031,0.024079,-0.0269036,999,2.41565,-1.15925,1.15399,"19274"
"Max Castillo","KCR",2,2,1,4.84377,23,4,0,1,41,179,42,24,22,6,16,1,2,34,7.44505,3.37797,2.204,1.29843,0.191422,0.086852,0.10457001626491547,0.257851,1.3829,0.294033,0.675662,,,4.57524,0.0238206,-0.117317,999,2.4591,-1.04837,0.583838,"21956"
"Archie Bradley",,3,2,0,4.26097,41,0,1,7,40,175,41,21,19,4,15,1,2,33,7.31273,3.29709,2.21793,0.921075,0.187893,0.0847152,0.10317758470773697,0.259702,1.38051,0.304932,0.699868,,,4.07572,0.0232261,-0.0715563,999,2.2667,0.812117,0.655906,"12918"
"Darius Vines","ATL",1,1,0,4.04422,13,0,0,1,14,61,15,7,6,2,5,0,0,14,8.5117,2.83709,3.00015,1.24509,0.222533,0.0741739,0.14835932105779648,0.257062,1.31865,0.306838,0.737993,,,4.05885,0.0219099,0.0382365,999,1.4897,0.722061,1.06834,"sa918848"
"Jaime Barría","LAA",3,3,1,4.30684,51,3,0,7,67,286,70,35,32,10,18,1,3,50,6.61312,2.41414,2.73933,1.37159,0.173209,0.0632304,0.1099785640835762,0.263121,1.30376,0.289706,0.718644,,,4.54415,0.0214124,0.0529487,747.9199829101562,1.87788,0.501078,0.400614,"18356"
"Cam Robinson","MIL",1,1,0,4.25084,20,0,0,1,20,87,18,10,9,2,10,0,1,18,8.25392,4.34371,1.9002,0.903525,0.210752,0.110911,0.0998416468501091,0.240764,1.40226,0.292362,0.704499,,,4.17913,0.0212807,0.034245,999,0.376611,-1.24464,0.984477,"sa3005216"
"Carlos Hernández","KCR",1,2,0,4.85324,27,1,0,2,35,153,35,20,19,4,14,1,2,27,6.96411,3.70627,1.87901,1.08957,0.177199,0.0943048,0.08289464563131332,0.258385,1.42219,0.294913,0.667399,,,4.50786,0.0203389,-0.174378,750.27001953125,3.91176,-1.27996,0.670242,"22713"
"Davis Daniel","LAA",0,0,0,5.06437,2,1,0,0,5,24,6,3,3,1,2,0,0,4,6.97405,2.98081,2.33965,1.40854,0.179051,0.0765288,0.10252182930707932,0.266426,1.38445,0.296754,0.663162,,,4.72084,0.0201427,-0.0055542,999,0.985422,0.991182,1.18536,"sa3015037"
"Jimmy Nelson","LAD",1,1,0,4.14683,20,0,0,4,20,87,18,10,9,3,9,0,1,23,10.1253,4.21483,2.40229,1.19056,0.261754,0.10896,0.15279407799243927,0.232461,1.34662,0.295924,0.728242,,,4.14125,0.0196311,0.0164856,747.239990234375,1.94712,1.29286,0.94723,"10547"
"Touki Toussaint",,1,1,0,4.52154,22,3,0,1,27,117,24,14,13,3,14,1,2,26,8.68674,4.79631,1.81113,1.05138,0.217999,0.120366,0.0976325273513794,0.239611,1.44676,0.291753,0.701896,,,4.54175,0.0184582,0.0630754,999,1.77678,-1.11159,0.797167,"16929"
"Oliver Ortega",,1,1,0,4.41535,14,0,0,2,15,67,16,8,7,1,7,0,1,14,8.13221,3.84988,2.11233,0.854431,0.205611,0.0973386,0.10827262699604034,0.261725,1.45584,0.318525,0.697381,,,3.93903,0.0184274,-0.0676858,999,1.91566,0.062376,1.00643,"21025"
"Cole Hamels","SDP",1,1,1,4.60432,2,2,0,0,11,48,12,6,6,2,5,0,1,9,7.19904,3.86706,1.86163,1.40071,0.179763,0.0965617,0.0832008570432663,0.268091,1.49192,0.301528,0.734551,,,4.99834,0.0172126,0.0684272,741.1699829101562,1.01314,0.947061,1.06901,"4972"
"Eric Torres","LAA",1,1,0,4.15128,14,0,0,1,14,59,12,7,6,2,7,0,1,15,9.75059,4.29845,2.2684,1.12373,0.250516,0.110437,0.1400786116719246,0.231266,1.35004,0.291546,0.722132,,,4.2255,0.0171507,0.0102918,999,0.0901154,3.43916,1.07513,"sa3017262"
"Chris Rodriguez","LAA",1,1,0,3.9991,13,0,0,2,15,64,14,7,6,2,7,0,1,14,8.6344,4.38327,1.96985,0.979775,0.217576,0.110453,0.10712285339832306,0.250075,1.45408,0.306627,0.74604,,,4.23594,0.0166077,0.0632936,750.75,1.8159,0.0590683,1.04241,"22310"
"Yosver Zulueta","TOR",1,1,0,4.66676,4,2,0,0,11,46,9,6,5,2,5,0,1,10,8.47843,4.58648,1.84857,1.30484,0.214658,0.116121,0.09853705763816833,0.235198,1.40144,0.27612,0.699079,,,4.90341,0.0163797,0.0334683,999,1.77458,0.151798,1.07823,"sa3014869"
"Brennan Bernardino","SEA",1,1,0,3.99524,14,0,0,1,15,64,14,7,7,2,6,0,1,14,8.17875,3.37377,2.42422,1.09824,0.21263,0.0877107,0.12491904944181442,0.244103,1.31137,0.290291,0.726723,,,4.19336,0.0143945,0.0131524,999,1.59836,0.881054,1.09595,"16835"
"Yoan López",,0,0,0,4.41305,5,0,0,0,6,29,7,3,3,1,2,0,0,6,8.40983,3.11198,2.7024,1.32324,0.212487,0.0786289,0.13385795056819916,0.284268,1.49757,0.338267,0.746744,,,4.19225,0.0137555,0.00494845,999,1.72935,0.398681,1.17019,"17181"
"Miguel Yajure","SFG",1,1,0,5.0134,5,0,0,0,13,58,14,8,7,1,5,0,1,10,7.24813,3.57771,2.02591,0.874795,0.180938,0.0893121,0.0916261076927185,0.270858,1.4748,0.318752,0.649363,,,4.18636,0.0134147,-0.142058,999,3.59672,0.383213,1.02336,"21111"
"Freddy Pacheco",,1,1,0,4.32908,13,0,0,1,14,59,12,7,7,2,7,0,1,14,9.26391,4.28171,2.1636,1.0409,0.24081,0.111301,0.12950952351093292,0.225619,1.32067,0.280494,0.688529,,,4.14578,0.0130081,0.0115424,999,1.22855,2.99042,1.05868,"sa3006164"
"Jimmy Yacabonis","NYM",1,0,0,4.30976,6,0,0,0,7,30,6,4,3,1,3,0,0,7,9.21369,4.07592,2.26052,1.07363,0.242166,0.107129,0.1350376307964325,0.231698,1.32744,0.287007,0.695377,,,3.97438,0.0123182,-0.0462232,999,3.34145,-1.44654,1.16306,"15157"
"Michael Rucker","CHC",2,2,0,4.50018,43,0,0,6,49,209,48,26,24,7,18,1,2,44,8.21312,3.31853,2.47493,1.25115,0.211885,0.0856124,0.12627233564853668,0.255064,1.36168,0.300537,0.701062,,,4.3364,0.0122386,-0.116186,999,1.92416,-1.38795,0.503819,"19454"
"Tanner Rainey","WSN",0,0,0,4.48456,6,0,1,2,7,30,6,4,4,1,4,0,0,9,11.0373,4.58048,2.40963,1.48753,0.291222,0.120858,0.1703646034002304,0.212494,1.29145,0.269431,0.707355,,,4.39411,0.0117528,-0.0353178,747.030029296875,1.57267,1.60574,1.19525,"17610"
"Alex Faedo","DET",1,2,1,4.76129,25,2,0,1,33,143,33,19,18,5,12,1,2,30,8.18196,3.25477,2.51384,1.33224,0.210493,0.0837336,0.12675929814577103,0.258034,1.37017,0.301784,0.683734,,,4.44979,0.011722,-0.19376,750.3099975585938,2.51491,-1.97473,0.712998,"19874"
