Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Jonathan Villar",,41,161,147,34,24,6,1,3,19,14,12,0,42,1,1,1,3,6,2,0.230037,0.073564,0.258841,0.284206,0.290728,0.343271,0.281412,0.633999,0.113234,5.75785,0.297685,,0.268991,14.8154,-3.63127,80.5666,0.268991,-0.61,-3.3161576092243195,0.022623419761657715,0.208882,736.1599731445312,,,,"10071"
"René Pinto","TBR",10,37,35,7,5,2,0,1,3,4,2,0,12,0,0,0,1,0,0,0.211996,0.0540557,0.310364,0.174169,0.260203,0.340434,0.263564,0.600637,0.128438,2.83254,0.28749,,-0.0217824,2.90898,-1.37433,74.0738,-0.0217824,1.04,-1.1146377474069595,1.8444752097129822,0.201899,999,,,,"19859"
"Jake Cave","PHI",36,131,118,27,17,6,1,4,15,14,10,1,39,2,1,0,2,1,0,0.228963,0.0734839,0.298025,0.246569,0.295433,0.376639,0.294641,0.672071,0.147676,4.56647,0.307471,,-0.0168843,13.3983,-1.57087,87.3341,-0.0168843,0.29,-1.9433357864618301,-0.5457638800144196,0.201113,748.3800048828125,,,,"14477"
"Iván Herrera","STL",12,39,35,8,6,2,0,1,4,4,3,0,9,1,0,0,1,0,0,0.236234,0.0837037,0.220589,0.379456,0.308998,0.354866,0.295098,0.663864,0.118632,3.30115,0.288851,,-0.0136983,4.05466,-0.459393,92.5463,-0.0136983,-0.07,-0.3555677393451333,0.8860185071825981,0.195153,747.9000244140625,,,,"20599"
"Dalton Guthrie","PHI",52,181,167,39,27,8,1,3,19,16,10,0,42,2,1,1,3,4,1,0.232167,0.054924,0.230996,0.237771,0.282133,0.345611,0.276121,0.627744,0.113444,5.04717,0.289503,,0.266418,15.8325,-4.82615,74.6702,0.266418,1.95,-5.05045959353447,0.8177932500839233,0.193814,999,,,,"21293"
"Oscar Colas","CHW",98,401,370,86,58,15,1,12,42,44,24,2,105,5,2,0,8,2,1,0.232815,0.0604673,0.262788,0.230099,0.287,0.376909,0.289578,0.663909,0.144094,3.52878,0.292095,,-0.125052,39.4629,-6.43071,86.8141,-0.125052,0,-6.0804058611392975,-4.894524097442627,0.189867,999,,,,"sa3018099"
"David Bote","CHC",19,63,56,13,8,3,0,2,7,7,5,0,17,1,0,0,1,0,0,0.229171,0.0753528,0.267595,0.281593,0.29793,0.384335,0.300102,0.682265,0.155163,3.37557,0.288557,,-0.0386767,6.70046,-0.481187,92.8631,-0.0386767,0,-0.55945760384202,0.23076866567134857,0.187359,749.1900024414062,,,,"14593"
"Jordan Westburg","BAL",19,74,67,16,10,3,0,2,8,7,6,0,20,1,0,0,1,1,0,0.231612,0.0757744,0.269395,0.281276,0.29763,0.360693,0.290684,0.658322,0.12908,4.50026,0.302738,,0.0325055,7.33925,-1.12033,88.407,0.0325055,0,-0.9326321966946125,0.35547998547554016,0.186808,999,,,,"sa3014499"
"Tim Locastro",,24,60,54,12,8,3,0,1,7,5,3,0,13,3,0,0,1,2,1,0.227169,0.0506041,0.216593,0.233637,0.297494,0.337272,0.283937,0.634766,0.110103,6.7448,0.281628,,0.208583,5.63759,-1.23177,87.3747,0.208583,0.04,-0.6726295650005341,0.41240737587213516,0.1849,748.4099731445312,,,,"15124"
"Tyler Heineman",,18,60,54,12,9,2,0,1,5,5,4,0,10,1,0,1,1,0,0,0.227147,0.0615146,0.163613,0.375976,0.283531,0.327853,0.270996,0.611384,0.100706,3.75396,0.258875,,-0.0155274,4.97385,-1.83239,72.1009,-0.0155274,0.29,-1.944926343858242,1.689845710992813,0.18349,999,,,,"13897"
"Trevor Larnach","MIN",70,270,240,54,34,11,1,8,29,29,25,1,83,3,1,0,5,1,0,0.224875,0.0923444,0.306064,0.301716,0.304729,0.37689,0.300151,0.681619,0.152015,2.92366,0.305054,,-0.208915,28.8414,-2.06001,96.2484,-0.208915,0.03,-1.3497986793518066,-5.513327332213521,0.183133,584.2100219726562,,,,"21501"
"Alex Dickerson",,31,95,86,20,12,4,0,4,10,12,7,0,23,1,1,0,2,0,0,0.230539,0.0731909,0.242751,0.301506,0.296442,0.407471,0.305953,0.703913,0.176932,2.70386,0.271832,,-0.0721748,10.5672,-0.285961,97.6154,-0.0721748,0,-0.3309994637966156,-1.0462411642074585,0.181749,999,,,,"12649"
"Curtis Mead","TBR",13,46,42,11,7,2,0,1,5,5,3,0,9,0,0,0,1,0,0,0.251174,0.0629875,0.199198,0.316205,0.304607,0.385216,0.301805,0.689823,0.134043,4.13197,0.297846,,0.0137996,4.96595,-0.289981,101.071,0.0137996,0,0.06920328363776207,0.1688896268606186,0.178713,999,,,,"sa3008392"
"Matt Duffy",,34,126,114,30,23,5,0,1,12,10,9,0,22,2,1,0,3,1,0,0.259405,0.0719486,0.172864,0.416215,0.319883,0.329378,0.290837,0.649261,0.0699737,3.56023,0.312444,,-0.0964804,12.4692,-1.88589,84.982,-0.0964804,-0.08,-2.218073859810829,-0.08000002553506569,0.178535,750.239990234375,,,,"13836"
"Kevin Smith","OAK",41,153,139,28,18,6,1,4,14,14,10,1,48,1,1,2,2,2,1,0.203239,0.0640712,0.312744,0.204868,0.259877,0.334077,0.260988,0.593953,0.130837,4.76707,0.278736,,0.111745,11.5525,-5.91818,72.4133,0.111745,0.29,-4.631264068186283,1.4498266279697418,0.176903,745.4000244140625,,,,"20242"
"Terrin Vavra","BAL",24,86,76,18,13,4,0,1,9,8,8,0,18,1,1,0,2,1,0,0.24274,0.0972695,0.207611,0.468518,0.321897,0.348413,0.29902,0.67031,0.105672,4.52564,0.299753,,0.0190539,9.11582,-0.733982,94.2921,0.0190539,0.21,-0.534230787307024,-0.5339814871549606,0.175907,745.4600219726562,,,,"24400"
"Samad Taylor","KCR",28,105,95,21,14,5,0,2,12,10,8,1,28,1,1,0,1,4,0,0.223462,0.0801793,0.265155,0.302386,0.292113,0.355496,0.284696,0.647609,0.132034,6.03872,0.289406,,0.499013,9.95387,-2.09733,80.6471,0.499013,0,-1.7961910665035248,0.08605862408876419,0.172889,999,,,,"sa918192"
"Austin Wynns","SFG",24,70,63,14,11,3,0,1,6,6,5,0,14,1,0,0,2,0,0,0.228155,0.0739424,0.206229,0.358545,0.291741,0.320374,0.27386,0.612116,0.0922197,2.28572,0.278122,,-0.0655359,5.98984,-1.98937,76.2624,-0.0655359,0,-1.9900474026799202,1.281984806060791,0.172166,750.97998046875,,,,"15271"
"Kevin Pillar",,23,88,82,20,12,4,0,3,10,10,4,0,18,1,1,0,1,1,0,0.239313,0.0493777,0.199592,0.247393,0.286376,0.399864,0.298435,0.686241,0.160552,4.24936,0.270509,,-0.0172874,9.28226,-0.791666,88.9316,-0.0172874,0.28,-1.1502292230725288,-0.1771428883075714,0.171855,748.6699829101562,,,,"12434"
"Yainer Diaz","HOU",34,111,105,27,19,5,0,3,12,12,5,0,22,1,1,0,3,0,0,0.254717,0.0461638,0.198058,0.233082,0.29234,0.385173,0.295313,0.677513,0.130456,3.35005,0.297802,,-0.0532839,11.4342,-1.27438,92.0113,-0.0532839,-2.03,-1.0524067468941212,-0.8513070344924927,0.171789,565.5700073242188,,,,"23003"
"Dominic Smith","WSN",117,446,403,97,63,22,1,12,46,48,32,2,97,7,3,0,8,2,1,0.24139,0.0723193,0.217939,0.331832,0.306306,0.387431,0.303697,0.693737,0.146041,3.06854,0.288131,,-0.333919,48.8064,-2.14104,93.4796,-0.333919,-0.6,-3.7092730700969696,-9.652242302894592,0.17106,480.70001220703125,,,,"15653"
"Jason Heyward","LAD",33,124,112,25,17,5,0,3,14,13,10,0,25,1,1,0,3,1,0,0.22625,0.083536,0.204394,0.408701,0.298305,0.361812,0.291829,0.660117,0.135563,3.87658,0.264435,,-0.0554338,12.4624,-1.77192,88.5338,-0.0554338,-0.13,-1.7137956358492374,-0.8491635322570801,0.170653,684.219970703125,,,,"4940"
"Kyle Lewis","ARI",71,292,262,60,39,11,0,9,31,35,26,0,81,2,2,0,5,1,1,0.229383,0.0884734,0.276428,0.320059,0.301204,0.383438,0.301354,0.684642,0.154055,2.63807,0.291727,,-0.223342,31.4396,-1.94646,91.582,-0.223342,-0.52,-3.0789397805929184,-5.121657371520996,0.170397,611.47998046875,,,,"19508"
"Yu Chang","BOS",26,91,83,18,11,4,0,3,10,10,7,0,27,1,1,0,1,1,0,0.223101,0.072592,0.291968,0.24863,0.287082,0.385576,0.294733,0.672658,0.162475,4.05406,0.289152,,-0.0314303,9.32852,-1.08626,85.3783,-0.0314303,0.16,-1.5300548933446407,0.227214477956295,0.167795,999,,,,"14773"
"Luke Voit",,54,216,191,41,24,8,0,9,25,28,21,0,71,3,1,0,3,0,0,0.215671,0.0959784,0.330072,0.29078,0.301461,0.405294,0.310339,0.706756,0.189623,1.72316,0.285487,,-0.197976,24.8433,0.101932,99.0384,-0.197976,-0.11,-0.43971502780914307,-5.258077010512352,0.166113,461.25,,,,"14811"
"Gabriel Arias","CLE",39,154,142,34,24,7,0,3,16,16,10,0,41,1,1,0,3,1,0,0.24216,0.0633691,0.263229,0.240738,0.295817,0.36602,0.291183,0.661836,0.12386,3.81229,0.314201,,-0.0512693,15.3772,-2.27685,88.3557,-0.0512693,-0.45,-2.074306059628725,-1.298294723033905,0.162196,725.3800048828125,,,,"22563"
"Harold Castro","COL",39,151,141,39,29,7,1,2,16,16,7,0,26,1,1,1,4,1,0,0.280189,0.0474994,0.171984,0.276185,0.315477,0.389397,0.307276,0.704874,0.109208,3.57041,0.327057,,-0.117516,16.925,-0.295532,82.5036,-0.117516,-0.76,-3.178922012448311,-0.35970163345336914,0.16047,633.1599731445312,,,,"14691"
"Pavin Smith","ARI",44,176,158,39,25,8,1,5,19,21,16,1,34,1,1,0,4,0,0,0.245064,0.088513,0.192287,0.460317,0.31489,0.394591,0.310975,0.709481,0.149527,3.12899,0.281605,,-0.1441,20.292,0.171874,98.1607,-0.1441,0.03,-0.5201171338558197,-3.8889596182852983,0.158656,735.0999755859375,,,,"19892"
"Jordan Diaz","OAK",18,67,63,16,11,3,0,1,6,7,3,0,11,1,0,0,2,0,0,0.252076,0.0458098,0.16218,0.282462,0.290534,0.35878,0.284595,0.649314,0.106705,2.59333,0.287432,,-0.0518701,6.36523,-1.34778,89.0789,-0.0518701,-0.04,-0.8808327354490757,0.2311728224158287,0.157361,625.9500122070312,,,,"22650"
"David Hensley","HOU",42,150,136,31,21,7,1,2,16,13,13,0,41,0,1,0,3,2,0,0.228282,0.0858739,0.272371,0.315283,0.29612,0.337084,0.280998,0.633203,0.108801,4.76072,0.307321,,0.101177,13.7107,-3.42182,81.9058,0.101177,0.37,-2.949567385017872,-0.33043766021728516,0.156665,692.510009765625,,,,"25111"
"Taylor Trammell","SEA",39,140,125,26,16,5,0,4,15,13,13,0,41,1,1,0,2,3,1,0.205475,0.0940722,0.290399,0.323942,0.286593,0.351257,0.283182,0.63785,0.145782,4.82895,0.2663,,0.149905,13.0786,-2.95998,87.6657,0.149905,0.31,-1.7969158738851547,-1.182168185710907,0.156268,745.3200073242188,,,,"19960"
"Willi Castro",,16,63,59,14,10,3,0,1,7,6,3,0,14,1,0,0,1,2,0,0.244569,0.0513396,0.218876,0.23456,0.293275,0.363858,0.288291,0.657134,0.119289,5.79931,0.298928,,0.101857,6.17129,-1.08102,87.8759,0.101857,-0.02,-0.7634476125240326,0.22608023509383202,0.155678,749.0800170898438,,,,"17338"
"Franmil Reyes",,63,253,230,54,34,10,0,10,29,33,20,1,73,2,2,0,5,1,0,0.236965,0.0798822,0.287588,0.277766,0.300955,0.418309,0.312726,0.719264,0.181344,2.672,0.29784,,-0.185759,29.5836,0.600059,100.435,-0.185759,-0.01,-0.061587877571582794,-6.579999694600701,0.150303,515.4299926757812,,,,"14566"
"Jacob Amaya","MIA",16,64,58,13,9,3,0,1,6,6,5,0,15,0,0,0,1,0,0,0.225818,0.0822067,0.230293,0.356965,0.292482,0.333629,0.278632,0.626111,0.10781,3.64571,0.28274,,-0.00922189,5.76623,-1.59025,80.1513,-0.00922189,0,-1.4928533853963017,0.7587500214576721,0.150193,999,,,,"sa3005081"
"Ryan Kreidler","DET",53,199,179,39,26,8,1,4,20,18,15,0,59,2,1,1,3,4,1,0.215812,0.0762206,0.29465,0.258682,0.283956,0.34353,0.278415,0.627486,0.127718,4.85516,0.29125,,0.122833,17.7738,-4.94548,80.7457,0.122833,-1.44,-4.1821099370718,-0.7365224957466125,0.148004,733.52001953125,,,,"25867"
"Miguel Andújar",,25,96,90,23,16,5,0,2,10,11,5,0,14,1,1,0,2,1,0,0.259072,0.0487855,0.148131,0.329341,0.297708,0.390797,0.298914,0.688505,0.131724,3.84625,0.284324,,-0.0256484,10.1979,-0.829876,91.191,-0.0256484,0.03,-1.0127007737755775,-0.8528497535735369,0.144817,696.9400024414062,,,,"15878"
"Ronny Mauricio","NYM",13,44,41,10,7,2,0,1,5,5,2,0,10,0,0,0,1,1,0,0.241818,0.0463009,0.237091,0.195288,0.279858,0.372021,0.283971,0.651879,0.130203,5.11685,0.297955,,0.0539638,4.12494,-0.899789,87.3985,0.0539638,0,-0.58940439671278,0.4843805134296417,0.144207,999,,,,"sa3006887"
"Leury Garcia","CHW",51,188,174,42,32,7,1,2,19,16,10,0,39,2,1,1,5,2,1,0.243214,0.0525871,0.206424,0.254752,0.289176,0.334493,0.275789,0.623669,0.0912795,4.48731,0.298773,,0.0156417,16.3979,-5.06308,77.0796,0.0156417,0.12,-4.825147110968828,0.19171996414661407,0.141151,745.3800048828125,,,,"5913"
"Brett Phillips","LAA",39,139,123,23,14,4,1,5,17,13,13,0,53,1,1,1,1,5,1,0.188915,0.0966999,0.381118,0.253727,0.274278,0.346771,0.275441,0.621049,0.157856,6.32208,0.282509,,0.410151,12.0893,-3.78288,75.5675,0.410151,1.32,-3.406217485666275,0.3194599151611328,0.140097,750.2100219726562,,,,"14735"
"Zack Short","DET",16,52,46,9,6,2,0,1,5,5,6,0,15,1,0,0,1,1,0,0.203002,0.106261,0.282325,0.376378,0.294748,0.342272,0.283793,0.63702,0.13927,4.10576,0.266997,,-0.0058368,4.87331,-1.07202,84.5425,-0.0058368,0.17,-0.9102377463132143,0.5814711898565292,0.139356,999,,,,"19562"
"Gilberto Celestino","MIN",37,131,119,29,21,6,1,1,14,10,10,0,28,1,1,0,3,1,0,0.242796,0.0776472,0.212129,0.366037,0.305758,0.331391,0.283603,0.637149,0.088595,4.3664,0.305296,,-0.0242149,12.2582,-2.72065,84.5658,-0.0242149,0.33,-2.2993387300521135,-0.5505513846874237,0.138839,750.4400024414062,,,,"20233"
"Andrew Velazquez","LAA",25,82,76,16,11,3,0,2,10,7,5,0,27,1,0,1,1,4,1,0.211612,0.0596007,0.325556,0.183073,0.263472,0.341718,0.265962,0.60519,0.130107,6.83621,0.296179,,0.353063,6.5512,-2.86409,68.875,0.353063,0.02,-2.530886471271515,1.197546262294054,0.135361,750.3800048828125,,,,"14196"
"Nelson Velázquez","CHC",44,160,145,31,19,7,1,5,18,17,12,1,54,1,1,1,2,3,1,0.215821,0.0768645,0.334497,0.229791,0.281905,0.373203,0.285688,0.655108,0.157382,5.24193,0.302816,,0.0923938,15.2572,-3.06193,83.0074,0.0923938,0.4,-3.070529967546463,-1.0346433818340302,0.134922,732.1599731445312,,,,"23359"
"Corey Dickerson","WSN",96,370,344,86,60,18,2,7,38,37,21,1,64,3,2,0,8,3,1,0.25055,0.0553689,0.172642,0.320716,0.295687,0.374974,0.292474,0.670661,0.124424,4.00133,0.286992,,-0.144715,37.2691,-5.08203,85.8056,-0.144715,-0.49,-6.252797290682793,-4.938379526138306,0.133365,583.8400268554688,,,,"10762"
"Jose Barrero","CIN",48,180,166,35,22,7,0,5,19,18,10,0,62,3,1,0,2,3,1,0.209646,0.0535533,0.347705,0.154019,0.262907,0.3509,0.269826,0.613807,0.141254,4.80932,0.299053,,0.0673832,14.8363,-5.69403,64.7795,0.0673832,0.27,-7.279711291193962,2.4788890182971954,0.130196,630.3699951171875,,,,"23378"
"Niko Goodrum",,19,66,59,13,8,3,0,2,8,6,6,0,21,0,0,0,1,2,0,0.219972,0.0879713,0.322081,0.273134,0.293275,0.370309,0.292467,0.663584,0.150337,5.78392,0.308086,,0.100059,6.61364,-0.902236,83.7785,0.100059,0,-1.0997582152485847,0.24150866270065308,0.129695,750.760009765625,,,,"12092"
"Addison Barger","TOR",12,47,43,10,6,2,0,1,5,5,3,0,15,0,0,0,1,0,0,0.224482,0.0618429,0.309493,0.19982,0.279272,0.385781,0.289411,0.665053,0.161299,3.87711,0.299502,,0.00206609,4.61382,-0.759092,87.9106,0.00206609,0,-0.6371680963784456,0.28753748536109924,0.120425,999,,,,"sa3006910"
"Eguy Rosario","SDP",17,46,43,10,7,2,0,1,5,4,3,0,11,0,0,0,1,1,0,0.233043,0.0675905,0.230912,0.292711,0.290342,0.352515,0.283078,0.642857,0.119472,5.43998,0.290273,,0.129098,4.32676,-0.983951,84.6294,0.129098,0,-0.7003072798252106,0.26083332300186163,0.117926,750.760009765625,,,,"19964"
"Carlos Pérez","CHW",24,84,78,18,13,4,0,1,7,8,4,0,9,1,1,0,2,0,0,0.226897,0.0478707,0.112195,0.426676,0.268174,0.332097,0.263603,0.600271,0.1052,2.2902,0.23925,,-0.0526666,6.50635,-3.07005,68.4764,-0.0526666,-0.4,-3.0235265903174877,1.4751542508602142,0.117496,749.5399780273438,,,,"20805"
"Sam Hilliard","ATL",40,143,129,27,16,5,1,5,17,16,13,1,48,1,1,0,2,3,1,0.206728,0.0899539,0.333879,0.26942,0.282569,0.378,0.28946,0.660569,0.171271,5.44126,0.280768,,0.146002,14.0668,-2.30783,82.7948,0.146002,0.23,-2.716555818915367,-1.0062037855386734,0.115002,702.4600219726562,,,,"17954"
"Conner Capel","OAK",47,168,153,34,23,7,1,3,17,16,13,0,37,1,1,0,3,3,1,0.225648,0.0744843,0.218466,0.340942,0.286421,0.349945,0.280582,0.636365,0.124297,4.7837,0.272997,,0.132166,15.3282,-3.895,86.2461,0.132166,0.37,-2.4697694927453995,-1.8049999475479126,0.113363,634.5599975585938,,,,"19983"
"Buddy Kennedy","ARI",14,44,40,10,7,2,0,1,5,4,4,0,10,0,0,0,1,1,0,0.244588,0.0808499,0.238233,0.339373,0.309119,0.365792,0.2974,0.67491,0.121203,4.68372,0.310631,,0.00604628,4.57125,-0.428892,88.878,0.00604628,0,-0.5590046755969524,0.1606701910495758,0.112651,999,,,,"22505"
"Hanser Alberto",,33,114,108,27,19,5,0,2,11,11,3,0,16,1,1,1,2,1,0,0.246563,0.03061,0.141535,0.216272,0.275214,0.352971,0.274081,0.628185,0.106409,3.46976,0.27201,,-0.0658518,9.82263,-3.23562,75.8741,-0.0658518,0.06,-3.1662178710103035,0.5637654028832912,0.108651,750.97998046875,,,,"11902"
"George Valera","CLE",16,64,57,13,8,2,0,2,7,7,6,0,17,1,0,0,1,1,0,0.224603,0.0950845,0.269099,0.353344,0.303409,0.371412,0.297877,0.674821,0.146808,4.33058,0.287941,,0.0147939,6.69908,-0.602054,93.0817,0.0147939,0,-0.48229290917515755,-0.5169551372528076,0.10861,999,,,,"sa3006872"
"Canaan Smith-Njigba","PIT",16,59,52,13,9,3,0,1,7,6,6,0,14,0,0,0,1,1,0,0.245134,0.103651,0.240979,0.430125,0.327331,0.369721,0.30916,0.697052,0.124586,4.61961,0.314808,,0.0822582,6.66589,-0.0272603,98.1964,0.0822582,-0.16,-0.04039809852838516,-0.8996296226978302,0.108079,750.2899780273438,,,,"23264"
"Vimael Machín",,15,46,41,10,7,2,0,1,5,4,4,0,8,0,0,0,1,0,0,0.241781,0.0917849,0.171294,0.535833,0.315488,0.346932,0.294724,0.66242,0.105151,2.77662,0.280528,,-0.0412811,4.70893,-0.548724,87.3906,-0.0412811,0,-0.7148955278098583,0.16894473135471344,0.105107,999,,,,"17684"
"Bubba Thompson","TEX",53,200,185,42,30,7,1,3,22,14,10,1,59,2,1,2,3,10,2,0.225854,0.048883,0.293442,0.166585,0.27081,0.334637,0.266052,0.605447,0.108783,6.93673,0.309326,,1.13031,15.8911,-6.92686,70.723,1.13031,1.24,-5.443968653678894,0.08467590808868408,0.104622,392.80999755859375,,,,"22261"
"Alejo Lopez","CIN",28,85,78,20,16,4,0,1,8,8,5,0,12,1,1,0,2,1,0,0.259807,0.0635016,0.135536,0.468522,0.313944,0.339269,0.289578,0.653213,0.079462,3.92873,0.295563,,-0.0368256,8.3613,-1.36249,78.2852,-0.0368256,0,-2.1822614595294,0.3124559223651886,0.104084,999,,,,"21127"
"Brayan Rocchio","CLE",10,29,27,7,4,1,0,1,3,3,2,0,6,0,0,0,1,1,0,0.246755,0.0590576,0.196942,0.299873,0.298796,0.371583,0.294339,0.670379,0.124827,5.31585,0.292692,,0.0484088,2.94598,-0.353139,90.584,0.0484088,0,-0.2572999745607376,0.31803351640701294,0.102862,999,,,,"sa3005898"
"Rafael Ortega",,21,76,68,15,10,3,0,2,9,7,7,0,16,0,0,0,1,2,1,0.22415,0.0982071,0.207781,0.472648,0.303341,0.350412,0.290351,0.653753,0.126262,4.93658,0.266196,,0.083472,7.52446,-1.17182,88.7116,0.083472,0.39,-0.8826048374176025,-0.5612500309944153,0.10273,734.4099731445312,,,,"10323"
"Maikel Garcia","KCR",10,33,30,8,6,2,0,0,3,3,2,0,6,0,0,0,1,1,0,0.247869,0.0669885,0.191786,0.349288,0.299149,0.339263,0.281586,0.638411,0.0913934,5.5791,0.301251,,0.106629,3.03968,-0.739352,78.4511,0.106629,0.17,-0.6947722211480141,0.6105555444955826,0.101678,558.75,,,,"22715"
"Bradley Zimmer","LAD",12,33,29,6,4,1,0,1,4,3,3,0,11,1,0,0,0,1,0,0.208293,0.0790333,0.350669,0.225378,0.28957,0.355669,0.286947,0.64524,0.147376,6.51734,0.303963,,0.092122,3.14214,-0.591383,85.1959,0.092122,0.13,-0.4694764018058777,0.3139197379350662,0.0990107,999,,,,"16221"
"Isan Díaz","SFG",27,107,95,20,13,4,0,2,11,10,10,0,29,1,1,0,2,1,0,0.204771,0.0956399,0.273813,0.349289,0.287335,0.327739,0.274291,0.615075,0.122968,3.73042,0.26863,,-0.0497286,9.2597,-3.02637,76.557,-0.0497286,-0.18,-2.9762337133288383,0.292574942111969,0.0977916,741.6799926757812,,,,"17922"
"Andrew Knapp",,18,51,46,9,6,2,0,1,5,4,4,0,15,1,0,0,1,0,0,0.204607,0.0809408,0.290004,0.279102,0.277364,0.31817,0.266277,0.595535,0.113564,3.68315,0.27707,,-0.0310549,4.04885,-1.75184,72.1768,-0.0310549,0,-1.6193486917763948,0.9319701790809631,0.0974732,999,,,,"14942"
"Tyler Nevin","DET",34,122,110,25,17,5,0,3,12,12,10,0,27,1,1,0,2,0,0,0.227184,0.0805681,0.224625,0.358678,0.295461,0.345376,0.284963,0.640837,0.118192,2.58407,0.277205,,-0.103289,11.5862,-2.40992,85.3684,-0.103289,-0.72,-2.1186116710305214,-0.856423869729042,0.0969595,999,,,,"17893"
"Sergio Alcántara","CHC",28,73,66,15,11,3,0,1,7,6,6,0,18,0,0,1,1,1,0,0.227404,0.0834207,0.243612,0.342432,0.294584,0.334941,0.279586,0.629525,0.107537,4.31841,0.291274,,-0.0112911,6.61799,-1.75434,78.8348,-0.0112911,0,-1.8117907866835594,0.26902925968170166,0.0966707,750.47998046875,,,,"16417"
"Yonny Hernandez","LAD",6,23,20,5,4,1,0,0,3,1,2,0,4,0,0,0,1,1,0,0.231826,0.0970533,0.183307,0.529456,0.316182,0.284737,0.274959,0.600919,0.0529108,5.88852,0.288876,,0.0654976,1.96989,-0.627837,76.9987,0.0654976,0.51,-0.5416154786944389,0.682166650891304,0.0950115,738,,,,"19432"
"Yuli Gurriel",,86,347,323,82,56,17,1,7,37,37,18,0,43,3,3,0,7,3,1,0.253266,0.0508441,0.125327,0.405691,0.295299,0.381447,0.295808,0.676745,0.128181,3.8238,0.270561,,-0.161742,35.7854,-3.83668,90.5677,-0.161742,0.05,-3.8993502259254456,-6.547222327440977,0.0945796,639.6699829101562,,,,"19198"
"Jonathan Davis",,10,33,29,6,4,1,0,0,3,2,3,0,8,1,0,0,1,1,0,0.214703,0.0886058,0.248061,0.357193,0.301444,0.315777,0.279163,0.617221,0.101075,5.52071,0.28162,,0.0535443,2.95238,-0.796581,81.2738,0.0535443,0.33,-0.6373405307531357,0.48342593014240265,0.0934808,999,,,,"15104"
"Brett Wisely","SFG",10,38,34,8,5,2,0,1,4,3,3,0,9,0,0,0,1,1,0,0.228925,0.0766218,0.235308,0.325624,0.291356,0.353195,0.284038,0.644551,0.12427,5.64254,0.286781,,0.084246,3.5377,-0.769276,83.2213,0.084246,0,-0.6500213891267776,0.269388884305954,0.0930947,999,,,,"sa1170003"
"Danny Mendick","NYM",30,111,101,22,17,4,0,1,10,9,8,0,25,1,1,0,2,1,0,0.219201,0.0712445,0.224854,0.316848,0.281356,0.304431,0.262802,0.585786,0.0852301,3.36305,0.275825,,-0.0807218,8.5852,-4.15528,72.9235,-0.0807218,0.18,-3.5858340114355087,0.70902419090271,0.0915501,750.780029296875,,,,"18889"
"Yolbert Sanchez","CHW",23,82,76,19,15,3,0,1,8,7,4,0,13,1,0,1,2,1,0,0.254874,0.0505896,0.163497,0.309422,0.296658,0.328601,0.276229,0.625259,0.0737271,4.09681,0.300738,,0.0421441,7.21923,-2.19136,77.3904,0.0421441,0,-2.051746603101492,0.30239197611808777,0.0915444,999,,,,"sa3011471"
"Travis Jankowski","TEX",16,45,40,9,7,1,0,0,5,3,5,0,10,0,0,0,1,2,0,0.229783,0.103787,0.215399,0.481838,0.314262,0.285291,0.273243,0.599553,0.0555082,5.63268,0.299266,,0.135708,3.84679,-1.30704,75.8001,0.135708,0.27,-1.0916944444179535,0.5097376555204391,0.0896242,999,,,,"13768"
"Ben Rortvedt","NYY",11,40,36,7,5,1,0,1,4,4,3,0,12,0,0,0,1,0,0,0.200096,0.0754034,0.301666,0.249956,0.268941,0.329217,0.265733,0.598159,0.129121,2.55061,0.266384,,-0.027509,3.16467,-1.39398,71.3317,-0.027509,0.03,-1.3136343844234943,0.8903394620865583,0.0888768,748.9500122070312,,,,"20287"
"Meibrys Viloria","CLE",12,34,30,6,4,1,0,1,3,3,3,0,10,0,0,0,1,0,0,0.211983,0.0966998,0.281401,0.343637,0.296035,0.319051,0.276615,0.615086,0.107069,2.89312,0.28642,,-0.0271552,2.98663,-0.893033,78.071,-0.0271552,0,-0.8644108138978481,0.6233282089233398,0.0881509,999,,,,"17109"
"Rafael Marchan","PHI",9,30,28,7,5,1,0,0,3,3,2,0,4,0,0,0,1,0,0,0.239114,0.0609414,0.142428,0.427875,0.292541,0.336516,0.278281,0.629057,0.0974022,3.42136,0.26944,,-0.0168295,2.72419,-0.762118,76.1476,-0.0168295,0,-0.8617615401744843,0.6713734865188599,0.087716,999,,,,"21646"
"Brandon Dixon","SDP",35,135,124,28,17,6,0,5,15,16,9,1,41,1,1,0,2,2,1,0.223863,0.0650755,0.302104,0.215408,0.280815,0.390493,0.291176,0.671307,0.166629,4.34898,0.290508,,0.00851069,13.4072,-1.98597,90.1665,0.00851069,0.08,-1.5295005002990365,-2.167787954211235,0.0873561,750.4600219726562,,,,"15214"
